exit_n,time,run
84,27.024999999999533,1
85,27.524999999999505,1
86,27.674999999999496,1
87,28.349999999999458,1
88,28.49999999999945,1
89,29.124999999999414,1
90,29.17499999999941,1
91,29.3749999999994,1
92,29.974999999999365,1
93,29.999999999999364,1
94,30.174999999999354,1
95,30.649999999999327,1
96,30.79999999999932,1
97,30.899999999999313,1
98,31.224999999999294,1
99,31.549999999999276,1
100,31.699999999999267,1
101,32.42499999999923,1
102,32.47499999999923,1
103,32.499999999999226,1
104,33.07499999999919,1
105,33.12499999999919,1
106,33.17499999999919,1
107,33.899999999999146,1
108,34.074999999999136,1
109,34.599999999999106,1
110,34.7499999999991,1
111,34.82499999999909,1
112,34.89999999999909,1
113,35.59999999999905,1
114,35.77499999999904,1
115,36.12499999999902,1
116,36.549999999998995,1
117,36.59999999999899,1
118,37.02499999999897,1
119,37.099999999998964,1
120,37.449999999998944,1
121,37.624999999998934,1
122,38.324999999998894,1
123,38.52499999999888,1
124,38.79999999999887,1
125,39.14999999999885,1
126,39.64999999999882,1
127,40.049999999998796,1
128,40.17499999999879,1
129,40.52499999999877,1
130,40.67499999999876,1
131,40.974999999998744,1
132,41.24999999999873,1
133,41.649999999998705,1
134,42.09999999999868,1
135,42.12499999999868,1
136,42.42499999999866,1
137,43.049999999998626,1
138,43.09999999999862,1
139,43.599999999998595,1
140,43.79999999999858,1
141,44.32499999999855,1
142,44.49999999999854,1
143,44.59999999999854,1
144,44.77499999999853,1
145,45.42499999999849,1
146,45.57499999999848,1
147,45.57499999999848,1
148,46.29999999999844,1
149,46.29999999999844,1
150,46.599999999998424,1
151,46.87499999999841,1
152,47.0249999999984,1
153,47.37499999999838,1
154,47.624999999998366,1
155,47.69999999999836,1
156,48.42499999999832,1
157,48.44999999999832,1
158,48.8249999999983,1
159,49.374999999998266,1
160,49.59999999999825,1
161,49.77499999999824,1
162,50.274999999998215,1
163,50.37499999999821,1
164,50.72499999999819,1
165,51.12499999999817,1
166,51.37499999999815,1
167,51.874999999998124,1
168,52.2499999999981,1
169,52.47499999999809,1
170,52.97499999999806,1
171,53.47499999999803,1
172,53.52499999999803,1
173,54.049999999998,1
174,54.17499999999799,1
175,54.44999999999798,1
176,54.94999999999795,1
177,55.12499999999794,1
178,55.64999999999791,1
179,55.94999999999789,1
180,56.17499999999788,1
181,56.32499999999787,1
182,56.89999999999784,1
183,57.04999999999783,1
184,57.09999999999783,1
185,57.5749999999978,1
186,58.14999999999777,1
187,58.29999999999776,1
188,58.524999999997746,1
189,59.2999999999977,1
190,59.3249999999977,1
191,59.64999999999768,1
192,60.39999999999764,1
193,60.44999999999764,1
194,61.1249999999976,1
195,61.27499999999759,1
196,61.59999999999757,1
197,61.77499999999756,1
198,62.599999999997515,1
199,63.54999999999746,1
0,0.15,2
1,1.3749999999999991,2
2,1.7749999999999977,2
3,2.4249999999999954,2
4,2.9749999999999934,2
5,3.4499999999999917,2
6,3.7499999999999907,2
7,3.92499999999999,2
8,4.424999999999995,2
9,4.875000000000002,2
10,5.525000000000011,2
11,5.575000000000012,2
12,6.025000000000018,2
13,6.4000000000000234,2
14,6.775000000000029,2
15,7.025000000000032,2
16,7.325000000000037,2
17,7.475000000000039,2
18,7.825000000000044,2
19,8.125000000000048,2
20,8.375000000000052,2
21,8.450000000000053,2
22,8.95000000000006,2
23,9.275000000000064,2
24,9.300000000000065,2
25,9.950000000000074,2
26,10.175000000000077,2
27,10.725000000000085,2
28,11.000000000000089,2
29,11.375000000000094,2
30,11.400000000000095,2
31,11.7500000000001,2
32,12.250000000000107,2
33,12.425000000000109,2
34,12.52500000000011,2
35,13.050000000000118,2
36,13.275000000000121,2
37,13.625000000000126,2
38,13.675000000000127,2
39,14.250000000000135,2
40,14.425000000000137,2
41,14.55000000000014,2
42,15.025000000000146,2
43,15.27500000000015,2
44,15.450000000000152,2
45,15.95000000000016,2
46,16.075000000000156,2
47,16.15000000000015,2
48,16.87500000000011,2
49,16.925000000000107,2
50,17.500000000000075,2
51,17.500000000000075,2
52,18.075000000000042,2
53,18.10000000000004,2
54,18.225000000000033,2
55,18.849999999999998,2
56,18.874999999999996,2
57,19.424999999999965,2
58,19.599999999999955,2
59,19.87499999999994,2
60,20.299999999999915,2
61,20.449999999999907,2
62,20.5749999999999,2
63,21.049999999999873,2
64,21.24999999999986,2
65,21.82499999999983,2
66,21.849999999999827,2
67,22.249999999999805,2
68,22.374999999999797,2
69,22.899999999999768,2
70,23.149999999999753,2
71,23.324999999999743,2
72,23.874999999999712,2
73,23.89999999999971,2
74,24.049999999999702,2
75,24.574999999999672,2
76,24.62499999999967,2
77,24.94999999999965,2
78,25.224999999999635,2
79,25.64999999999961,2
80,25.8499999999996,2
81,26.04999999999959,2
82,26.074999999999587,2
83,26.74999999999955,2
84,26.92499999999954,2
85,27.149999999999526,2
86,27.474999999999508,2
87,27.524999999999505,2
88,28.199999999999466,2
89,28.32499999999946,2
90,28.449999999999452,2
91,28.874999999999428,2
92,29.3499999999994,2
93,29.499999999999392,2
94,29.89999999999937,2
95,30.124999999999357,2
96,30.44999999999934,2
97,30.849999999999316,2
98,30.999999999999307,2
99,31.62499999999927,2
100,32.02499999999925,2
101,32.19999999999924,2
102,32.77499999999921,2
103,32.9249999999992,2
104,33.049999999999194,2
105,33.07499999999919,2
106,33.77499999999915,2
107,33.82499999999915,2
108,33.87499999999915,2
109,34.39999999999912,2
110,34.52499999999911,2
111,34.624999999999105,2
112,35.19999999999907,2
113,35.44999999999906,2
114,35.57499999999905,2
115,36.24999999999901,2
116,36.499999999999,2
117,36.67499999999899,2
118,37.249999999998956,2
119,37.34999999999895,2
120,37.54999999999894,2
121,38.09999999999891,2
122,38.2749999999989,2
123,38.299999999998896,2
124,38.674999999998875,2
125,39.12499999999885,2
126,39.174999999998846,2
127,39.64999999999882,2
128,39.79999999999881,2
129,40.34999999999878,2
130,40.52499999999877,2
131,40.624999999998764,2
132,41.44999999999872,2
133,41.7249999999987,2
134,41.7499999999987,2
135,41.7499999999987,2
136,42.47499999999866,2
137,42.74999999999864,2
138,42.874999999998636,2
139,43.249999999998614,2
140,43.574999999998596,2
141,43.82499999999858,2
142,44.32499999999855,2
143,44.34999999999855,2
144,44.34999999999855,2
145,45.2999999999985,2
146,45.349999999998495,2
147,45.94999999999846,2
148,46.17499999999845,2
149,46.19999999999845,2
150,46.34999999999844,2
151,46.84999999999841,2
152,46.9749999999984,2
153,47.449999999998376,2
154,47.84999999999835,2
155,47.89999999999835,2
156,48.12499999999834,2
157,48.97499999999829,2
158,49.224999999998275,2
159,49.59999999999825,2
160,49.62499999999825,2
161,50.17499999999822,2
162,50.32499999999821,2
163,50.37499999999821,2
164,51.07499999999817,2
165,51.349999999998154,2
166,51.524999999998144,2
167,51.674999999998136,2
168,52.024999999998116,2
169,52.3249999999981,2
170,52.62499999999808,2
171,53.19999999999805,2
172,53.424999999998036,2
173,53.49999999999803,2
174,54.27499999999799,2
175,54.34999999999798,2
176,54.874999999997954,2
177,54.99999999999795,2
178,55.47499999999792,2
179,55.749999999997904,2
180,55.8249999999979,2
181,56.274999999997874,2
182,56.274999999997874,2
183,57.07499999999783,2
184,57.09999999999783,2
185,57.77499999999779,2
186,57.849999999997785,2
187,58.39999999999775,2
188,58.699999999997736,2
189,59.17499999999771,2
190,59.399999999997696,2
191,59.74999999999768,2
192,60.09999999999766,2
193,60.499999999997634,2
194,60.52499999999763,2
195,61.024999999997604,2
196,61.724999999997564,2
197,62.12499999999754,2
198,62.44999999999752,2
199,62.8999999999975,2
0,1.5999999999999983,3
1,1.7499999999999978,3
2,2.4249999999999954,3
3,2.824999999999994,3
4,3.649999999999991,3
5,3.7749999999999906,3
6,4.374999999999995,3
7,4.9250000000000025,3
8,5.3500000000000085,3
9,5.625000000000012,3
10,5.950000000000017,3
11,6.650000000000027,3
12,6.800000000000029,3
13,6.975000000000032,3
14,7.325000000000037,3
15,7.725000000000042,3
16,7.800000000000043,3
17,8.450000000000053,3
18,8.550000000000054,3
19,8.850000000000058,3
20,9.275000000000064,3
21,9.62500000000007,3
22,9.850000000000072,3
23,10.050000000000075,3
24,10.575000000000083,3
25,10.725000000000085,3
26,10.725000000000085,3
27,11.375000000000094,3
28,11.450000000000095,3
29,11.7500000000001,3
30,12.250000000000107,3
31,12.50000000000011,3
32,12.50000000000011,3
33,13.075000000000118,3
34,13.25000000000012,3
35,13.525000000000125,3
36,13.650000000000126,3
37,14.000000000000131,3
38,14.325000000000136,3
39,14.62500000000014,3
40,14.750000000000142,3
41,15.32500000000015,3
42,15.425000000000152,3
43,15.925000000000159,3
44,16.00000000000016,3
45,16.450000000000134,3
46,16.55000000000013,3
47,17.175000000000093,3
48,17.175000000000093,3
49,17.325000000000085,3
50,18.000000000000046,3
51,18.025000000000045,3
52,18.325000000000028,3
53,18.849999999999998,3
54,19.074999999999985,3
55,19.099999999999984,3
56,19.274999999999974,3
57,19.774999999999945,3
58,19.974999999999934,3
59,20.349999999999913,3
60,20.499999999999904,3
61,20.824999999999886,3
62,21.24999999999986,3
63,21.374999999999854,3
64,21.924999999999823,3
65,22.12499999999981,3
66,22.249999999999805,3
67,22.824999999999772,3
68,23.04999999999976,3
69,23.22499999999975,3
70,23.624999999999726,3
71,24.0999999999997,3
72,24.299999999999688,3
73,24.699999999999665,3
74,24.899999999999654,3
75,25.024999999999647,3
76,25.624999999999613,3
77,25.774999999999604,3
78,25.799999999999603,3
79,26.02499999999959,3
80,26.774999999999547,3
81,26.87499999999954,3
82,27.224999999999522,3
83,27.324999999999516,3
84,27.94999999999948,3
85,28.074999999999473,3
86,28.199999999999466,3
87,28.799999999999432,3
88,28.99999999999942,3
89,28.99999999999942,3
90,29.499999999999392,3
91,29.774999999999377,3
92,29.999999999999364,3
93,30.39999999999934,3
94,30.999999999999307,3
95,31.024999999999306,3
96,31.1499999999993,3
97,31.724999999999266,3
98,31.899999999999256,3
99,32.22499999999924,3
100,32.524999999999224,3
101,32.8999999999992,3
102,32.9499999999992,3
103,33.09999999999919,3
104,33.574999999999164,3
105,33.84999999999915,3
106,34.099999999999135,3
107,34.19999999999913,3
108,34.7499999999991,3
109,34.949999999999086,3
110,35.04999999999908,3
111,35.524999999999054,3
112,35.849999999999035,3
113,36.07499999999902,3
114,36.424999999999,3
115,36.899999999998975,3
116,36.97499999999897,3
117,37.249999999998956,3
118,37.67499999999893,3
119,37.87499999999892,3
